step,timestamp,simulation_id,cars_quit_waiting,cars_zero_battery,vehicles_on_road,vehicles_entered,vehicles_exited,vehicles_stranded,completion_rate,total_charging,total_queued,total_waiting_spots,queue_occupancy_rate,avg_wait_time_minutes,max_wait_time_minutes,charging_utilization,num_stations,stations_over_capacity,stations_with_abandonments,avg_soc_percent,critical_battery_count,low_battery_count,throughput_vehicles_per_hour,avg_trip_duration_minutes,energy_consumption_total_kwh,charging_efficiency,station_turnaround_time,abandonment_rate,estimated_revenue,service_level,customer_satisfaction_score,energy_available_kw,energy_demand_kw,energy_curtailment_kw,chargers_unpowered,vehicles_requeued_energy
102,2024-01-15 07:43:00,e89fbc93,0,1,104,1,0,1,0.0,8,21,180,0.11666666666666667,34.714285714285715,56.0,0.06666666666666667,30,1,0,46.166339893490736,1,7,0.0,0.0,0,0.9,64.71428571428572,0.0,0.8,1.0,0.5723326797869814,0.0,0.0,0.0,0,0
103,2024-01-15 07:44:00,e89fbc93,0,0,104,0,0,0,0.0,8,23,180,0.12777777777777777,32.69565217391305,57.0,0.06666666666666667,30,1,0,45.955273004254806,2,7,0.0,0.0,0,0.9,62.69565217391305,0.0,0.8,1.0,0.5519105460085096,0.0,0.0,0.0,0,0
104,2024-01-15 07:45:00,e89fbc93,0,0,106,2,0,0,0.0,7,24,180,0.13333333333333333,32.333333333333336,58.0,0.058333333333333334,30,1,0,45.991228307012925,2,8,0.0,0.0,0,0.9,62.333333333333336,0.0,0.7,1.0,0.5519824566140259,0.0,0.0,0.0,0,0
105,2024-01-15 07:46:00,e89fbc93,0,0,106,0,0,0,0.0,7,26,180,0.14444444444444443,29.807692307692307,59.0,0.058333333333333334,30,1,0,45.710371177801534,3,8,0.0,0.0,0,0.9,59.80769230769231,0.0,0.7,1.0,0.5333438192786801,0.0,0.0,0.0,0,0
106,2024-01-15 07:47:00,e89fbc93,0,0,106,0,0,0,0.0,6,27,180,0.15,29.703703703703702,60.0,0.05,30,1,0,45.42737491755224,3,8,0.0,0.0,0,0.9,59.7037037037037,0.0,0.6000000000000001,1.0,0.5338177127980676,0.0,0.0,0.0,0,0
107,2024-01-15 07:48:00,e89fbc93,0,0,106,0,0,0,0.0,6,26,180,0.14444444444444443,31.46153846153846,61.0,0.05,30,1,0,45.138358069393384,3,8,0.0,0.0,0,0.9,61.46153846153846,0.0,0.6000000000000001,1.0,0.5302767161387868,0.0,0.0,0.0,0,0
108,2024-01-15 07:49:00,e89fbc93,0,0,106,0,0,0,0.0,8,25,180,0.1388888888888889,32.0,62.0,0.06666666666666667,30,1,0,44.85707698524486,3,8,0.0,0.0,0,0.9,62.0,0.0,0.8,1.0,0.5297141539704897,0.0,0.0,0.0,0,0
109,2024-01-15 07:50:00,e89fbc93,0,0,109,3,0,0,0.0,8,25,180,0.1388888888888889,33.0,63.0,0.06666666666666667,30,1,0,45.097574364503146,3,8,0.0,0.0,0,0.9,63.0,0.0,0.8,1.0,0.5301951487290063,0.0,0.0,0.0,0,0
110,2024-01-15 07:51:00,e89fbc93,0,0,109,0,0,0,0.0,7,25,180,0.1388888888888889,34.0,64.0,0.058333333333333334,30,1,0,44.86339179740261,3,8,0.0,0.0,0,0.9,64.0,0.0,0.7,1.0,0.5297267835948053,0.0,0.0,0.0,0,0
111,2024-01-15 07:52:00,e89fbc93,0,0,111,2,0,0,0.0,7,25,180,0.1388888888888889,34.72,65.0,0.058333333333333334,30,1,0,45.05220999098374,3,8,0.0,0.0,0,0.9,64.72,0.0,0.7,1.0,0.5301044199819676,0.0,0.0,0.0,0,0
112,2024-01-15 07:53:00,e89fbc93,0,0,111,0,0,0,0.0,7,25,180,0.1388888888888889,35.72,66.0,0.058333333333333334,30,1,0,44.745988312307546,3,9,0.0,0.0,0,0.9,65.72,0.0,0.7,1.0,0.5294919766246151,0.0,0.0,0.0,0,0
113,2024-01-15 07:54:00,e89fbc93,0,0,112,1,0,0,0.0,6,27,180,0.15,34.074074074074076,67.0,0.05,30,1,0,44.74913137550232,3,10,0.0,0.0,0,0.9,64.07407407407408,0.0,0.6000000000000001,1.0,0.5294982627510046,0.0,0.0,0.0,0,0
114,2024-01-15 07:55:00,e89fbc93,0,0,112,0,0,0,0.0,8,26,180,0.14444444444444443,36.03846153846154,68.0,0.06666666666666667,30,1,0,44.478027210529696,2,10,0.0,0.0,0,0.9,66.03846153846155,0.0,0.8,1.0,0.5489560544210594,0.0,0.0,0.0,0,0
115,2024-01-15 07:56:00,e89fbc93,0,0,113,1,0,0,0.0,8,27,180,0.15,35.7037037037037,69.0,0.06666666666666667,30,1,0,44.34014077471624,2,11,0.0,0.0,0,0.9,65.7037037037037,0.0,0.8,1.0,0.5486802815494325,0.0,0.0,0.0,0,0
116,2024-01-15 07:57:00,e89fbc93,0,0,113,0,0,0,0.0,6,29,180,0.16111111111111112,34.241379310344826,70.0,0.05,30,1,0,44.08242982724326,3,10,0.0,0.0,0,0.9,64.24137931034483,0.0,0.6000000000000001,1.0,0.5281648596544866,0.0,0.0,0.0,0,0
117,2024-01-15 07:58:00,e89fbc93,0,0,113,0,0,0,0.0,8,30,180,0.16666666666666666,34.0,71.0,0.06666666666666667,30,1,0,43.8243599199918,4,10,0.0,0.0,0,0.9,64.0,0.0,0.8,1.0,0.5076487198399836,0.0,0.0,0.0,0,0
118,2024-01-15 07:59:00,e89fbc93,0,0,115,2,0,0,0.0,8,30,180,0.16666666666666666,35.0,72.0,0.06666666666666667,30,1,0,44.16060984909737,4,11,0.0,0.0,0,0.9,65.0,0.0,0.8,1.0,0.5083212196981948,0.0,0.0,0.0,0,0
119,2024-01-15 08:00:00,e89fbc93,0,0,117,2,0,0,0.0,8,32,180,0.17777777777777778,33.8125,73.0,0.06666666666666667,30,1,0,44.585761406082824,4,11,0.0,0.0,0,0.9,63.8125,0.0,0.8,1.0,0.5091715228121657,0.0,0.0,0.0,0,0
120,2024-01-15 08:01:00,e89fbc93,0,0,118,1,0,0,0.0,8,35,180,0.19444444444444445,31.914285714285715,74.0,0.06666666666666667,30,1,0,44.546294502724,4,12,0.0,0.0,0,0.9,61.91428571428571,0.0,0.8,1.0,0.5090925890054481,0.0,0.0,0.0,0,0
121,2024-01-15 08:02:00,e89fbc93,0,1,117,0,0,1,0.0,7,38,180,0.2111111111111111,30.394736842105264,75.0,0.058333333333333334,30,1,0,44.618355117921816,3,11,0.0,0.0,0,0.9,60.39473684210526,0.0,0.7,1.0,0.5292367102358436,0.0,0.0,0.0,0,0
122,2024-01-15 08:03:00,e89fbc93,0,0,117,0,0,0,0.0,7,39,180,0.21666666666666667,30.205128205128204,76.0,0.058333333333333334,30,1,0,44.36470294116408,3,11,0.0,0.0,0,0.9,60.205128205128204,0.0,0.7,1.0,0.5287294058823282,0.0,0.0,0.0,0,0
123,2024-01-15 08:04:00,e89fbc93,0,0,117,0,0,0,0.0,7,39,180,0.21666666666666667,31.17948717948718,77.0,0.058333333333333334,30,1,0,44.14194543894576,3,13,0.0,0.0,0,0.9,61.17948717948718,0.0,0.7,1.0,0.5282838908778915,0.0,0.0,0.0,0,0
124,2024-01-15 08:05:00,e89fbc93,0,0,118,1,0,0,0.0,6,39,180,0.21666666666666667,31.692307692307693,78.0,0.05,30,1,0,44.17258051496431,3,13,0.0,0.0,0,0.9,61.69230769230769,0.0,0.6000000000000001,1.0,0.5283451610299287,0.0,0.0,0.0,0,0
125,2024-01-15 08:06:00,e89fbc93,0,0,120,2,0,0,0.0,8,38,180,0.2111111111111111,33.1578947368421,79.0,0.06666666666666667,30,1,0,44.5035713065667,3,12,0.0,0.0,0,0.9,63.1578947368421,0.0,0.8,1.0,0.5290071426131334,0.0,0.0,0.0,0,0
126,2024-01-15 08:07:00,e89fbc93,0,0,120,0,0,0,0.0,8,39,180,0.21666666666666667,33.30769230769231,80.0,0.06666666666666667,30,1,0,44.365247150774785,3,11,0.0,0.0,0,0.9,63.30769230769231,0.0,0.8,1.0,0.5287304943015496,0.0,0.0,0.0,0,0
127,2024-01-15 08:08:00,e89fbc93,0,0,120,0,0,0,0.0,6,39,180,0.21666666666666667,34.30769230769231,81.0,0.05,30,1,0,44.182416789451864,3,11,0.0,0.0,0,0.9,64.3076923076923,0.0,0.6000000000000001,1.0,0.5283648335789037,0.0,0.0,0.0,0,0
128,2024-01-15 08:09:00,e89fbc93,0,0,121,1,0,0,0.0,7,38,180,0.2111111111111111,35.73684210526316,82.0,0.058333333333333334,30,1,0,44.34491997572136,3,12,0.0,0.0,0,0.9,65.73684210526315,0.0,0.7,1.0,0.5286898399514428,0.0,0.0,0.0,0,0
129,2024-01-15 08:10:00,e89fbc93,0,0,122,1,0,0,0.0,8,39,180,0.21666666666666667,35.58974358974359,83.0,0.06666666666666667,30,1,0,44.46588982385935,3,12,0.0,0.0,0,0.9,65.58974358974359,0.0,0.8,1.0,0.5289317796477188,0.0,0.0,0.0,0,0
130,2024-01-15 08:11:00,e89fbc93,0,0,122,0,0,0,0.0,8,42,180,0.23333333333333334,34.04761904761905,84.0,0.06666666666666667,30,2,0,44.29339528231392,4,13,0.0,0.0,0,0.9,64.04761904761905,0.0,0.8,1.0,0.5085867905646279,0.0,0.0,0.0,0,0
131,2024-01-15 08:12:00,e89fbc93,0,0,123,1,0,0,0.0,7,43,180,0.2388888888888889,34.25581395348837,85.0,0.058333333333333334,30,2,0,44.12163326567748,4,13,0.0,0.0,0,0.9,64.25581395348837,0.0,0.7,1.0,0.508243266531355,0.0,0.0,0.0,0,0
132,2024-01-15 08:13:00,e89fbc93,0,0,124,1,0,0,0.0,8,42,180,0.23333333333333334,36.04761904761905,86.0,0.06666666666666667,30,2,0,44.17534816870039,4,13,0.0,0.0,0,0.9,66.04761904761905,0.0,0.8,1.0,0.5083506963374008,0.0,0.0,0.0,0,0
133,2024-01-15 08:14:00,e89fbc93,0,0,125,1,0,0,0.0,8,43,180,0.2388888888888889,36.2093023255814,87.0,0.06666666666666667,30,2,0,44.34521974984929,4,14,0.0,0.0,0,0.9,66.2093023255814,0.0,0.8,1.0,0.5086904394996986,0.0,0.0,0.0,0,0
134,2024-01-15 08:15:00,e89fbc93,0,1,124,0,0,1,0.0,8,43,180,0.2388888888888889,37.2093023255814,88.0,0.06666666666666667,30,2,0,44.51060398948444,3,14,0.0,0.0,0,0.9,67.2093023255814,0.0,0.8,1.0,0.5290212079789689,0.0,0.0,0.0,0,0
135,2024-01-15 08:16:00,e89fbc93,0,0,124,0,0,0,0.0,7,44,180,0.24444444444444444,37.36363636363637,89.0,0.058333333333333334,30,2,0,44.391602702892975,3,14,0.0,0.0,0,0.9,67.36363636363637,0.0,0.7,1.0,0.5287832054057859,0.0,0.0,0.0,0,0
136,2024-01-15 08:17:00,e89fbc93,0,0,126,2,0,0,0.0,5,43,180,0.2388888888888889,39.16279069767442,90.0,0.041666666666666664,30,2,0,44.33841000183552,4,14,0.0,0.0,0,0.9,69.16279069767441,0.0,0.5,1.0,0.5086768200036711,0.0,0.0,0.0,0,0
137,2024-01-15 08:18:00,e89fbc93,0,0,126,0,0,0,0.0,8,40,180,0.2222222222222222,42.15,91.0,0.06666666666666667,30,1,0,44.17458336528255,4,13,0.0,0.0,0,0.9,72.15,0.0,0.8,1.0,0.5083491667305651,0.0,0.0,0.0,0,0
138,2024-01-15 08:19:00,e89fbc93,0,0,126,0,0,0,0.0,8,43,180,0.2388888888888889,40.2093023255814,92.0,0.06666666666666667,30,2,0,44.0053200275491,4,13,0.0,0.0,0,0.9,70.2093023255814,0.0,0.8,1.0,0.5080106400550982,0.0,0.0,0.0,0,0
139,2024-01-15 08:20:00,e89fbc93,0,0,126,0,0,0,0.0,7,45,180,0.25,39.422222222222224,93.0,0.058333333333333334,30,2,0,43.811404934395284,4,14,0.0,0.0,0,0.9,69.42222222222222,0.0,0.7,1.0,0.5076228098687906,0.0,0.0,0.0,0,0
140,2024-01-15 08:21:00,e89fbc93,0,0,127,1,0,0,0.0,7,47,180,0.2611111111111111,38.42553191489362,94.0,0.058333333333333334,30,2,0,43.77398571832351,4,14,0.0,0.0,0,0.9,68.42553191489361,0.0,0.7,1.0,0.5075479714366471,0.0,0.0,0.0,0,0
141,2024-01-15 08:22:00,e89fbc93,0,0,127,0,0,0,0.0,8,48,180,0.26666666666666666,38.208333333333336,95.0,0.06666666666666667,30,2,0,43.602891062597216,5,15,0.0,0.0,0,0.9,68.20833333333334,0.0,0.8,1.0,0.48720578212519444,0.0,0.0,0.0,0,0
142,2024-01-15 08:23:00,e89fbc93,0,0,129,2,0,0,0.0,9,48,180,0.26666666666666666,39.208333333333336,96.0,0.075,30,2,0,43.97158995590333,5,15,0.0,0.0,0,0.9,69.20833333333334,0.0,0.8999999999999999,1.0,0.4879431799118067,0.0,0.0,0.0,0,0
143,2024-01-15 08:24:00,e89fbc93,0,0,130,1,0,0,0.0,9,49,180,0.2722222222222222,39.40816326530612,97.0,0.075,30,2,0,43.961509946757495,5,14,0.0,0.0,0,0.9,69.40816326530611,0.0,0.8999999999999999,1.0,0.487923019893515,0.0,0.0,0.0,0,0
144,2024-01-15 08:25:00,e89fbc93,0,0,133,3,0,0,0.0,8,49,180,0.2722222222222222,40.40816326530612,98.0,0.06666666666666667,30,2,0,44.20795111466544,5,15,0.0,0.0,0,0.9,70.40816326530611,0.0,0.8,1.0,0.4884159022293309,0.0,0.0,0.0,0,0
145,2024-01-15 08:26:00,e89fbc93,0,0,133,0,0,0,0.0,9,49,180,0.2722222222222222,41.265306122448976,99.0,0.075,30,2,0,44.029326267103144,4,15,0.0,0.0,0,0.9,71.26530612244898,0.0,0.8999999999999999,1.0,0.5080586525342063,0.0,0.0,0.0,0,0
146,2024-01-15 08:27:00,e89fbc93,0,0,134,1,0,0,0.0,9,49,180,0.2722222222222222,42.265306122448976,100.0,0.075,30,2,0,44.050371847277624,5,16,0.0,0.0,0,0.9,72.26530612244898,0.0,0.8999999999999999,1.0,0.48810074369455525,0.0,0.0,0.0,0,0
147,2024-01-15 08:28:00,e89fbc93,0,0,135,1,0,0,0.0,7,53,180,0.29444444444444445,40.075471698113205,101.0,0.058333333333333334,30,2,0,43.88157863599604,5,16,0.0,0.0,0,0.9,70.0754716981132,0.0,0.7,1.0,0.4877631572719921,0.0,0.0,0.0,0,0
148,2024-01-15 08:29:00,e89fbc93,0,0,136,1,0,0,0.0,9,54,180,0.3,39.907407407407405,102.0,0.075,30,2,0,43.79829243906968,5,14,0.0,0.0,0,0.9,69.9074074074074,0.0,0.8999999999999999,1.0,0.4875965848781394,0.0,0.0,0.0,0,0
149,2024-01-15 08:30:00,e89fbc93,0,0,138,2,0,0,0.0,10,54,180,0.3,40.907407407407405,103.0,0.08333333333333333,30,2,0,44.131627841523326,5,14,0.0,0.0,0,0.9,70.9074074074074,0.0,1.0,1.0,0.4882632556830467,0.0,0.0,0.0,0,0
150,2024-01-15 08:31:00,e89fbc93,0,0,139,1,0,0,0.0,11,54,180,0.3,41.907407407407405,104.0,0.09166666666666666,30,2,0,44.207188214549994,5,15,0.0,0.0,0,0.9,71.9074074074074,0.0,1.0999999999999999,1.0,0.4884143764291,0.0,0.0,0.0,0,0
151,2024-01-15 08:32:00,e89fbc93,0,0,141,2,0,0,0.0,9,54,180,0.3,42.907407407407405,105.0,0.075,30,2,0,44.25687820825007,6,14,0.0,0.0,0,0.9,72.9074074074074,0.0,0.8999999999999999,1.0,0.4885137564165002,0.0,0.0,0.0,0,0
152,2024-01-15 08:33:00,e89fbc93,0,0,143,2,0,0,0.0,11,52,180,0.28888888888888886,44.88461538461539,106.0,0.09166666666666666,30,2,0,44.42864311325388,6,14,0.0,0.0,0,0.9,74.88461538461539,0.0,1.0999999999999999,1.0,0.48885728622650776,0.0,0.0,0.0,0,0
153,2024-01-15 08:34:00,e89fbc93,0,0,143,0,0,0,0.0,10,55,180,0.3055555555555556,43.43636363636364,107.0,0.08333333333333333,30,2,0,44.28945082225415,6,14,0.0,0.0,0,0.9,73.43636363636364,0.0,1.0,1.0,0.48857890164450835,0.0,0.0,0.0,0,0
154,2024-01-15 08:35:00,e89fbc93,0,1,143,1,0,1,0.0,10,54,180,0.3,45.111111111111114,108.0,0.08333333333333333,30,2,0,44.59206149614643,5,14,0.0,0.0,0,0.9,75.11111111111111,0.0,1.0,1.0,0.48918412299229286,0.0,0.0,0.0,0,0
155,2024-01-15 08:36:00,e89fbc93,0,0,143,0,0,0,0.0,11,57,180,0.31666666666666665,43.73684210526316,109.0,0.09166666666666666,30,2,0,44.44544892847072,5,14,0.0,0.0,0,0.9,73.73684210526315,0.0,1.0999999999999999,1.0,0.48889089785694145,0.0,0.0,0.0,0,0
156,2024-01-15 08:37:00,e89fbc93,0,0,143,0,0,0,0.0,10,57,180,0.31666666666666665,44.73684210526316,110.0,0.08333333333333333,30,2,0,44.359610249645456,5,15,0.0,0.0,0,0.9,74.73684210526315,0.0,1.0,1.0,0.48871922049929095,0.0,0.0,0.0,0,0
157,2024-01-15 08:38:00,e89fbc93,0,0,143,0,0,0,0.0,9,57,180,0.31666666666666665,45.73684210526316,111.0,0.075,30,2,0,44.24844871523471,5,15,0.0,0.0,0,0.9,75.73684210526315,0.0,0.8999999999999999,1.0,0.4884968974304694,0.0,0.0,0.0,0,0
158,2024-01-15 08:39:00,e89fbc93,0,0,143,0,0,0,0.0,10,56,180,0.3111111111111111,47.375,112.0,0.08333333333333333,30,2,0,44.16438630858896,5,15,0.0,0.0,0,0.9,77.375,0.0,1.0,1.0,0.48832877261717794,0.0,0.0,0.0,0,0
159,2024-01-15 08:40:00,e89fbc93,0,0,145,2,0,0,0.0,11,55,180,0.3055555555555556,48.89090909090909,113.0,0.09166666666666666,30,2,0,44.623580120269274,5,17,0.0,0.0,0,0.9,78.89090909090909,0.0,1.0999999999999999,1.0,0.4892471602405386,0.0,0.0,0.0,0,0
160,2024-01-15 08:41:00,e89fbc93,0,0,147,2,0,0,0.0,9,56,180,0.3111111111111111,49.017857142857146,114.0,0.075,30,2,0,44.518643186218654,5,17,0.0,0.0,0,0.9,79.01785714285714,0.0,0.8999999999999999,1.0,0.4890372863724373,0.0,0.0,0.0,0,0
161,2024-01-15 08:42:00,e89fbc93,0,0,149,2,0,0,0.0,9,55,180,0.3055555555555556,50.654545454545456,115.0,0.075,30,2,0,44.75374534769876,5,17,0.0,0.0,0,0.9,80.65454545454546,0.0,0.8999999999999999,1.0,0.48950749069539756,0.0,0.0,0.0,0,0
162,2024-01-15 08:43:00,e89fbc93,0,0,150,1,0,0,0.0,10,55,180,0.3055555555555556,51.4,116.0,0.08333333333333333,30,2,0,44.75300090912325,4,18,0.0,0.0,0,0.9,81.4,0.0,1.0,1.0,0.5095060018182466,0.0,0.0,0.0,0,0
163,2024-01-15 08:44:00,e89fbc93,0,0,152,2,0,0,0.0,9,55,180,0.3055555555555556,52.4,117.0,0.075,30,2,0,44.78743749712263,4,18,0.0,0.0,0,0.9,82.4,0.0,0.8999999999999999,1.0,0.5095748749942453,0.0,0.0,0.0,0,0
164,2024-01-15 08:45:00,e89fbc93,0,0,154,2,0,0,0.0,8,54,180,0.3,54.01851851851852,118.0,0.06666666666666667,30,2,0,45.10076134240734,4,17,0.0,0.0,0,0.9,84.01851851851852,0.0,0.8,1.0,0.5102015226848147,0.0,0.0,0.0,0,0
165,2024-01-15 08:46:00,e89fbc93,0,0,155,1,0,0,0.0,10,53,180,0.29444444444444445,55.84905660377358,119.0,0.08333333333333333,30,2,0,45.10567029439671,4,18,0.0,0.0,0,0.9,85.84905660377359,0.0,1.0,1.0,0.5102113405887935,0.0,0.0,0.0,0,0
166,2024-01-15 08:47:00,e89fbc93,0,0,156,1,0,0,0.0,9,54,180,0.3,55.81481481481482,120.0,0.075,30,2,0,44.97467872642842,4,19,0.0,0.0,0,0.9,85.81481481481481,0.0,0.8999999999999999,1.0,0.5099493574528569,0.0,0.0,0.0,0,0
167,2024-01-15 08:48:00,e89fbc93,0,0,156,0,0,0,0.0,10,55,180,0.3055555555555556,55.54545454545455,121.0,0.08333333333333333,30,2,0,44.80337542033284,4,18,0.0,0.0,0,0.9,85.54545454545455,0.0,1.0,1.0,0.5096067508406658,0.0,0.0,0.0,0,0
168,2024-01-15 08:49:00,e89fbc93,0,0,159,3,0,0,0.0,10,56,180,0.3111111111111111,55.55357142857143,122.0,0.08333333333333333,30,2,0,45.0199370474816,4,18,0.0,0.0,0,0.9,85.55357142857143,0.0,1.0,1.0,0.5100398740949632,0.0,0.0,0.0,0,0
169,2024-01-15 08:50:00,e89fbc93,0,0,159,0,0,0,0.0,10,56,180,0.3111111111111111,56.30357142857143,123.0,0.08333333333333333,30,2,0,44.835258599421344,4,19,0.0,0.0,0,0.9,86.30357142857143,0.0,1.0,1.0,0.5096705171988427,0.0,0.0,0.0,0,0
170,2024-01-15 08:51:00,e89fbc93,0,0,160,1,0,0,0.0,9,55,180,0.3055555555555556,58.14545454545455,124.0,0.075,30,2,0,44.820150837591775,4,17,0.0,0.0,0,0.9,88.14545454545456,0.0,0.8999999999999999,1.0,0.5096403016751836,0.0,0.0,0.0,0,0
171,2024-01-15 08:52:00,e89fbc93,0,0,162,2,0,0,0.0,10,55,180,0.3055555555555556,58.85454545454545,125.0,0.08333333333333333,30,2,0,44.78329994650089,4,17,0.0,0.0,0,0.9,88.85454545454544,0.0,1.0,1.0,0.5095665998930018,0.0,0.0,0.0,0,0
172,2024-01-15 08:53:00,e89fbc93,0,0,162,0,0,0,0.0,11,55,180,0.3055555555555556,59.67272727272727,126.0,0.09166666666666666,30,2,0,44.553034378682895,4,17,0.0,0.0,0,0.9,89.67272727272727,0.0,1.0999999999999999,1.0,0.5091060687573659,0.0,0.0,0.0,0,0
173,2024-01-15 08:54:00,e89fbc93,0,0,163,1,0,0,0.0,12,55,180,0.3055555555555556,60.30909090909091,127.0,0.1,30,2,0,44.35792659180188,4,16,0.0,0.0,0,0.9,90.30909090909091,0.0,1.2000000000000002,1.0,0.5087158531836038,0.0,0.0,0.0,0,0
174,2024-01-15 08:55:00,e89fbc93,0,0,165,2,0,0,0.0,12,55,180,0.3055555555555556,61.30909090909091,128.0,0.1,30,2,0,44.61987262624754,4,16,0.0,0.0,0,0.9,91.30909090909091,0.0,1.2000000000000002,1.0,0.5092397452524952,0.0,0.0,0.0,0,0
175,2024-01-15 08:56:00,e89fbc93,0,0,168,3,0,0,0.0,11,56,180,0.3111111111111111,61.214285714285715,129.0,0.09166666666666666,30,2,0,44.64322491305987,5,16,0.0,0.0,0,0.9,91.21428571428572,0.0,1.0999999999999999,1.0,0.4892864498261198,0.0,0.0,0.0,0,0
176,2024-01-15 08:57:00,e89fbc93,0,0,169,1,0,0,0.0,11,57,180,0.31666666666666665,60.73684210526316,130.0,0.09166666666666666,30,2,0,44.71897118889366,5,17,0.0,0.0,0,0.9,90.73684210526315,0.0,1.0999999999999999,1.0,0.48943794237778737,0.0,0.0,0.0,0,0
177,2024-01-15 08:58:00,e89fbc93,1,0,170,1,0,0,0.0,11,55,180,0.3055555555555556,63.763636363636365,131.0,0.09166666666666666,30,2,0,44.783211811115834,5,18,0.0,0.0,0,0.9,93.76363636363637,0.0058823529411764705,1.0999999999999999,0.9941176470588236,0.4872134824457611,0.0,0.0,0.0,0,0
178,2024-01-15 08:59:00,e89fbc93,0,0,171,1,0,0,0.0,11,54,180,0.3,65.9074074074074,132.0,0.09166666666666666,30,2,0,44.77156172894139,6,17,0.0,0.0,0,0.9,95.9074074074074,0.0,1.0999999999999999,1.0,0.4895431234578828,0.0,0.0,0.0,0,0
179,2024-01-15 09:00:00,e89fbc93,0,0,174,3,0,0,0.0,12,54,180,0.3,66.24074074074075,133.0,0.1,30,2,0,44.55083379035215,6,16,0.0,0.0,0,0.9,96.24074074074075,0.0,1.2000000000000002,1.0,0.48910166758070434,0.0,0.0,0.0,0,0
180,2024-01-15 09:01:00,e89fbc93,0,0,175,1,0,0,0.0,11,54,180,0.3,67.24074074074075,134.0,0.09166666666666666,30,2,0,44.5588827017606,6,16,0.0,0.0,0,0.9,97.24074074074075,0.0,1.0999999999999999,1.0,0.48911776540352125,0.0,0.0,0.0,0,0
181,2024-01-15 09:02:00,e89fbc93,0,0,176,1,0,0,0.0,8,54,180,0.3,68.24074074074075,135.0,0.06666666666666667,30,2,0,44.40199926150647,6,16,0.0,0.0,0,0.9,98.24074074074075,0.0,0.8,1.0,0.488803998523013,0.0,0.0,0.0,0,0
182,2024-01-15 09:03:00,e89fbc93,0,0,177,1,0,0,0.0,10,52,180,0.28888888888888886,70.78846153846153,136.0,0.08333333333333333,30,2,0,44.218091942649366,6,18,0.0,0.0,0,0.9,100.78846153846153,0.0,1.0,1.0,0.48843618388529875,0.0,0.0,0.0,0,0
183,2024-01-15 09:04:00,e89fbc93,0,1,176,0,0,1,0.0,10,52,180,0.28888888888888886,71.78846153846153,137.0,0.08333333333333333,30,2,0,44.164251204134395,5,17,0.0,0.0,0,0.9,101.78846153846153,0.0,1.0,1.0,0.4883285024082688,0.0,0.0,0.0,0,0
184,2024-01-15 09:05:00,e89fbc93,0,0,176,0,0,0,0.0,9,56,180,0.3111111111111111,67.66071428571429,138.0,0.075,30,2,0,43.89046193805275,6,17,0.0,0.0,0,0.9,97.66071428571429,0.0,0.8999999999999999,1.0,0.4877809238761055,0.0,0.0,0.0,0,0
185,2024-01-15 09:06:00,e89fbc93,0,0,176,0,0,0,0.0,9,57,180,0.31666666666666665,67.29824561403508,139.0,0.075,30,2,0,43.640045908093775,5,17,0.0,0.0,0,0.9,97.29824561403508,0.0,0.8999999999999999,1.0,0.4872800918161876,0.0,0.0,0.0,0,0
186,2024-01-15 09:07:00,e89fbc93,0,0,177,1,0,0,0.0,9,60,180,0.3333333333333333,64.93333333333334,140.0,0.075,30,2,0,43.39089651103847,5,17,0.0,0.0,0,0.9,94.93333333333334,0.0,0.8999999999999999,1.0,0.48678179302207697,0.0,0.0,0.0,0,0
187,2024-01-15 09:08:00,e89fbc93,0,1,177,1,0,1,0.0,9,60,180,0.3333333333333333,65.93333333333334,141.0,0.075,30,2,0,43.44637817670596,4,16,0.0,0.0,0,0.9,95.93333333333334,0.0,0.8999999999999999,1.0,0.5068927563534119,0.0,0.0,0.0,0,0
188,2024-01-15 09:09:00,e89fbc93,0,0,178,1,0,0,0.0,10,61,180,0.3388888888888889,65.85245901639344,142.0,0.08333333333333333,30,2,0,43.40101517590787,4,16,0.0,0.0,0,0.9,95.85245901639344,0.0,1.0,1.0,0.5068020303518158,0.0,0.0,0.0,0,0
189,2024-01-15 09:10:00,e89fbc93,0,0,178,0,0,0,0.0,8,61,180,0.3388888888888889,66.85245901639344,143.0,0.06666666666666667,30,2,0,43.152401756409596,4,20,0.0,0.0,0,0.9,96.85245901639344,0.0,0.8,1.0,0.5063048035128193,0.0,0.0,0.0,0,0
190,2024-01-15 09:11:00,e89fbc93,0,0,180,2,0,0,0.0,10,59,180,0.3277777777777778,68.61016949152543,144.0,0.08333333333333333,30,2,0,43.07837928855936,3,20,0.0,0.0,0,0.9,98.61016949152543,0.0,1.0,1.0,0.5261567585771187,0.0,0.0,0.0,0,0
191,2024-01-15 09:12:00,e89fbc93,0,0,181,1,0,0,0.0,11,60,180,0.3333333333333333,68.46666666666667,145.0,0.09166666666666666,30,2,0,42.91784385485264,3,20,0.0,0.0,0,0.9,98.46666666666667,0.0,1.0999999999999999,1.0,0.5258356877097053,0.0,0.0,0.0,0,0
192,2024-01-15 09:13:00,e89fbc93,0,0,182,1,0,0,0.0,11,60,180,0.3333333333333333,69.46666666666667,146.0,0.09166666666666666,30,2,0,42.83658849802822,4,19,0.0,0.0,0,0.9,99.46666666666667,0.0,1.0999999999999999,1.0,0.5056731769960565,0.0,0.0,0.0,0,0
