step,timestamp,simulation_id,cars_quit_waiting,cars_zero_battery,vehicles_on_road,vehicles_entered,vehicles_exited,vehicles_stranded,completion_rate,total_charging,total_queued,total_waiting_spots,queue_occupancy_rate,avg_wait_time_minutes,max_wait_time_minutes,charging_utilization,num_stations,stations_over_capacity,stations_with_abandonments,avg_soc_percent,critical_battery_count,low_battery_count,throughput_vehicles_per_hour,avg_trip_duration_minutes,energy_consumption_total_kwh,charging_efficiency,station_turnaround_time,abandonment_rate,estimated_revenue,service_level,customer_satisfaction_score
10,2024-01-15 06:11:00,9f8d9dc0,0,0,1466,1466,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,59.721285706759296,0,0,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.9194425714135185
11,2024-01-15 06:12:00,9f8d9dc0,0,0,1599,1599,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,59.20614765628925,0,1,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.9184122953125784
12,2024-01-15 06:13:00,9f8d9dc0,0,0,1733,1733,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,58.828984384473216,0,2,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.9176579687689463
13,2024-01-15 06:14:00,9f8d9dc0,0,0,1867,1867,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,58.41731437894118,0,3,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.9168346287578822
14,2024-01-15 06:15:00,9f8d9dc0,0,0,2000,2000,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,57.917239160654546,0,6,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.915834478321309
15,2024-01-15 06:16:00,9f8d9dc0,0,0,2133,2133,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,57.47955550870184,1,8,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8949591110174038
16,2024-01-15 06:17:00,9f8d9dc0,0,0,2267,2267,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,57.008162662712124,1,11,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8940163253254243
17,2024-01-15 06:18:00,9f8d9dc0,0,0,2400,2400,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,56.55808232723316,2,17,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8731161646544663
18,2024-01-15 06:19:00,9f8d9dc0,0,0,2533,2533,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,55.88605638273526,2,23,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8717721127654705
19,2024-01-15 06:20:00,9f8d9dc0,0,0,2666,2667,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,55.41682204237611,2,24,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8708336440847522
20,2024-01-15 06:21:00,9f8d9dc0,0,0,2800,2801,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,54.85027481056209,4,36,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8297005496211242
21,2024-01-15 06:22:00,9f8d9dc0,0,0,2933,2934,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,54.347317564037624,8,47,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8086946351280753
22,2024-01-15 06:23:00,9f8d9dc0,0,0,3065,3068,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,53.878072962269776,8,56,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8077561459245395
23,2024-01-15 06:24:00,9f8d9dc0,0,0,3195,3201,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,53.41587761417801,6,65,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8068317552283559
24,2024-01-15 06:25:00,9f8d9dc0,0,0,3324,3334,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,52.96765650362413,7,77,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8059353130072482
25,2024-01-15 06:26:00,9f8d9dc0,0,0,3456,3467,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,52.50417862400063,14,100,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8050083572480012
26,2024-01-15 06:27:00,9f8d9dc0,0,0,3586,3600,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,52.088167754593805,14,124,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8041763355091875
27,2024-01-15 06:28:00,9f8d9dc0,0,0,3713,3733,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,51.6488389542625,22,139,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.803297677908525
28,2024-01-15 06:29:00,9f8d9dc0,0,0,3840,3866,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,51.191141229151526,27,153,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.802382282458303
29,2024-01-15 06:30:00,9f8d9dc0,0,0,3966,4000,0,0,0.0,0,0,18,0.0,0.0,0.0,0.0,3,0,0,50.82793914597533,30,167,0.0,0.0,0,0.9,30.0,0.0,0.0,1.0,0.8016558782919506
30,2024-01-15 06:31:00,9f8d9dc0,0,0,4091,4133,0,0,0.0,1,0,18,0.0,0.0,0.0,0.08333333333333333,3,0,0,50.52593333179332,32,185,0.0,0.0,0,0.9,30.0,0.0,0.1,1.0,0.8010518666635866
31,2024-01-15 06:32:00,9f8d9dc0,0,0,4215,4267,0,0,0.0,3,0,18,0.0,0.0,0.0,0.25,3,0,0,50.26160708243255,39,205,0.0,0.0,0,0.9,30.0,0.0,0.30000000000000004,1.0,0.800523214164865
32,2024-01-15 06:33:00,9f8d9dc0,0,0,4342,4400,0,0,0.0,4,4,18,0.2222222222222222,1.0,1.0,0.3333333333333333,3,0,0,49.90168761893987,41,229,0.0,0.0,0,0.9,31.0,0.0,0.4,1.0,0.7898033752378797
33,2024-01-15 06:34:00,9f8d9dc0,2,0,4471,4534,0,0,0.0,4,4,18,0.2222222222222222,1.5,2.0,0.3333333333333333,3,1,0,49.40954048245287,56,257,0.0,0.0,0,0.9,31.5,0.0004411116012351125,0.4,0.9995588883987648,0.7836426363244117
34,2024-01-15 06:35:00,9f8d9dc0,2,0,4590,4667,0,0,0.0,4,4,18,0.2222222222222222,1.75,3.0,0.3333333333333333,3,1,0,49.097488641181144,49,287,0.0,0.0,0,0.9,31.75,0.00042854081851296334,0.4,0.999571459181487,0.780523560954957
35,2024-01-15 06:36:00,9f8d9dc0,3,0,4711,4800,0,0,0.0,4,3,18,0.16666666666666666,1.3333333333333333,2.0,0.3333333333333333,3,1,0,48.765831284936894,55,311,0.0,0.0,0,0.9,31.333333333333332,0.000625,0.4,0.999375,0.7839483292365405
36,2024-01-15 06:37:00,9f8d9dc0,1,0,4827,4933,0,0,0.0,4,5,18,0.2777777777777778,1.4,2.0,0.3333333333333333,3,1,0,48.467423920044936,59,336,0.0,0.0,0,0.9,31.4,0.00020271639975674033,0.4,0.9997972836002432,0.7828537612801872
37,2024-01-15 06:38:00,9f8d9dc0,3,0,4949,5067,0,0,0.0,4,3,18,0.16666666666666666,1.6666666666666667,2.0,0.3333333333333333,3,1,0,48.07739792839364,70,366,0.0,0.0,0,0.9,31.666666666666668,0.0005920663114268798,0.4,0.9994079336885732,0.77925130266555
38,2024-01-15 06:39:00,9f8d9dc0,2,0,5066,5201,0,0,0.0,4,4,18,0.2222222222222222,1.25,2.0,0.3333333333333333,3,1,0,47.714995785155786,78,390,0.0,0.0,0,0.9,31.25,0.0003845414343395501,0.4,0.9996154585656605,0.7827761749965758
39,2024-01-15 06:40:00,9f8d9dc0,3,0,5183,5335,0,0,0.0,4,3,18,0.16666666666666666,1.3333333333333333,2.0,0.3333333333333333,3,1,0,47.33936683818062,95,424,0.0,0.0,0,0.9,31.333333333333332,0.0005623242736644799,0.4,0.9994376757263356,0.7811204706335622
40,2024-01-15 06:41:00,9f8d9dc0,1,0,5298,5468,0,0,0.0,4,5,18,0.2777777777777778,1.6,3.0,0.3333333333333333,3,1,0,46.99245988219556,101,462,0.0,0.0,0,0.9,31.6,0.000182882223847842,0.4,0.9998171177761521,0.7779117668748521
41,2024-01-15 06:42:00,9f8d9dc0,1,0,5405,5601,0,0,0.0,4,5,18,0.2777777777777778,2.4,4.0,0.3333333333333333,3,1,0,46.7974138986557,109,487,0.0,0.0,0,0.9,32.4,0.00017853954650955185,0.4,0.9998214604534904,0.7695234119787077
42,2024-01-15 06:43:00,9f8d9dc0,4,0,5516,5735,0,0,0.0,4,2,18,0.1111111111111111,2.0,3.0,0.3333333333333333,3,1,0,46.544110515761986,118,513,0.0,0.0,0,0.9,32.0,0.0006974716652136007,0.4,0.9993025283347864,0.7728092323654385
43,2024-01-15 06:44:00,9f8d9dc0,0,0,5618,5868,0,0,0.0,4,6,18,0.3333333333333333,1.6666666666666667,4.0,0.3333333333333333,3,1,0,46.31010946214191,129,539,0.0,0.0,0,0.9,31.666666666666668,0.0,0.4,1.0,0.7759535522576172
44,2024-01-15 06:45:00,9f8d9dc0,5,0,5722,6001,0,0,0.0,4,1,18,0.05555555555555555,2.0,2.0,0.3333333333333333,3,1,0,46.016716130121985,135,577,0.0,0.0,0,0.9,32.0,0.0008331944675887352,0.4,0.9991668055324112,0.7717001544732084
45,2024-01-15 06:46:00,9f8d9dc0,1,0,5826,6134,0,0,0.0,4,5,18,0.2777777777777778,1.0,1.0,0.3333333333333333,3,1,0,45.78656476397022,140,598,0.0,0.0,0,0.9,31.0,0.00016302575806977502,0.4,0.9998369742419302,0.7815079192247125
46,2024-01-15 06:47:00,9f8d9dc0,2,0,5929,6267,0,0,0.0,4,4,18,0.2222222222222222,1.75,2.0,0.3333333333333333,3,1,0,45.51444933233179,160,626,0.0,0.0,0,0.9,31.75,0.00031913196106590075,0.4,0.9996808680389341,0.7734012458802372
47,2024-01-15 06:48:00,9f8d9dc0,2,0,6032,6400,0,0,0.0,4,4,18,0.2222222222222222,1.75,3.0,0.3333333333333333,3,1,0,45.27289885286833,165,650,0.0,0.0,0,0.9,31.75,0.0003125,0.4,0.9996875,0.7729207977057366
48,2024-01-15 06:49:00,9f8d9dc0,3,0,6124,6533,0,0,0.0,4,3,18,0.16666666666666666,1.3333333333333333,2.0,0.3333333333333333,3,1,0,45.10180932965291,157,677,0.0,0.0,0,0.9,31.333333333333332,0.00045920710240318386,0.4,0.9995407928975968,0.7766866024850112
49,2024-01-15 06:50:00,9f8d9dc0,0,0,6216,6667,0,0,0.0,4,6,18,0.3333333333333333,1.6666666666666667,3.0,0.3333333333333333,3,1,0,44.85710926554031,155,705,0.0,0.0,0,0.9,31.666666666666668,0.0,0.4,1.0,0.773047551864414
50,2024-01-15 06:51:00,9f8d9dc0,4,0,6314,6800,0,0,0.0,4,2,18,0.1111111111111111,2.5,3.0,0.3333333333333333,3,1,0,44.6603470776207,177,730,0.0,0.0,0,0.9,32.5,0.000588235294117647,0.4,0.9994117647058823,0.7640854000375943
51,2024-01-15 06:52:00,9f8d9dc0,2,0,6414,6933,0,0,0.0,4,4,18,0.2222222222222222,1.0,1.0,0.3333333333333333,3,1,0,44.39727867970538,205,780,0.0,0.0,0,0.9,31.0,0.0002884754074715131,0.4,0.9997115245925284,0.7786791671964222
52,2024-01-15 06:53:00,9f8d9dc0,4,0,6504,7066,0,0,0.0,4,2,18,0.1111111111111111,1.0,1.0,0.3333333333333333,3,1,0,44.215213458434555,219,801,0.0,0.0,0,0.9,31.0,0.0005660911406736484,0.4,0.9994339088593264,0.7782039904605996
53,2024-01-15 06:54:00,9f8d9dc0,2,0,6599,7199,0,0,0.0,4,4,18,0.2222222222222222,1.0,1.0,0.3333333333333333,3,1,0,43.9751423898074,231,855,0.0,0.0,0,0.9,31.0,0.0002778163633838033,0.4,0.9997221836366162,0.7778391582342612
54,2024-01-15 06:55:00,9f8d9dc0,1,0,6687,7334,0,0,0.0,4,5,18,0.2777777777777778,1.6,2.0,0.3333333333333333,3,1,0,43.833507227869475,241,874,0.0,0.0,0,0.9,31.6,0.00013635124079629124,0.4,0.9998636487592037,0.7716124739594206
55,2024-01-15 06:56:00,9f8d9dc0,2,0,6769,7468,0,0,0.0,4,4,18,0.2222222222222222,2.25,3.0,0.3333333333333333,3,1,0,43.67018817806274,260,902,0.0,0.0,0,0.9,32.25,0.0002678093197643278,0.4,0.9997321906802357,0.7647332526282198
56,2024-01-15 06:57:00,9f8d9dc0,3,0,6852,7601,0,0,0.0,4,3,18,0.16666666666666666,1.3333333333333333,2.0,0.3333333333333333,3,1,0,43.46556190874352,256,927,0.0,0.0,0,0.9,31.333333333333332,0.0003946849098802789,0.4,0.9996053150901197,0.7734399165202016
57,2024-01-15 06:58:00,9f8d9dc0,2,0,6926,7734,0,0,0.0,4,4,18,0.2222222222222222,1.25,2.0,0.3333333333333333,3,1,0,43.29844977322688,249,939,0.0,0.0,0,0.9,31.25,0.0002585983966899405,0.4,0.99974140160331,0.7739934601877778
58,2024-01-15 06:59:00,9f8d9dc0,2,0,7004,7867,0,0,0.0,4,5,18,0.2777777777777778,1.25,2.0,0.3333333333333333,3,1,0,43.077354024483114,264,983,0.0,0.0,0,0.9,31.25,0.00025422651582560063,0.4,0.9997457734841744,0.7735530174426359
59,2024-01-15 07:00:00,9f8d9dc0,2,0,7077,8000,0,0,0.0,4,4,18,0.2222222222222222,1.75,3.0,0.3333333333333333,3,1,0,42.99066875555304,256,1024,0.0,0.0,0,0.9,31.75,0.00025,0.4,0.99975,0.7683813375111062
60,2024-01-15 07:01:00,9f8d9dc0,1,0,7162,8133,0,0,0.0,4,5,18,0.2777777777777778,2.2,4.0,0.3333333333333333,3,1,0,42.79912921369847,289,1085,0.0,0.0,0,0.9,32.2,0.00012295585884667404,0.4,0.9998770441411533,0.7635490760838582
61,2024-01-15 07:02:00,9f8d9dc0,2,0,7250,8266,0,0,0.0,6,4,18,0.2222222222222222,2.0,3.0,0.5,3,1,0,42.54338365128676,299,1137,0.0,0.0,0,0.9,32.0,0.00024195499637067505,0.6000000000000001,0.9997580450036293,0.7649899853040252
62,2024-01-15 07:03:00,9f8d9dc0,3,0,7316,8399,0,0,0.0,8,3,18,0.16666666666666666,2.0,4.0,0.6666666666666666,3,1,0,42.384598018932984,320,1155,0.0,0.0,0,0.9,32.0,0.0003571853792118109,0.8,0.9996428146207882,0.7646263218861813
63,2024-01-15 07:04:00,9f8d9dc0,1,0,7384,8533,0,0,0.0,8,8,18,0.4444444444444444,1.25,2.0,0.6666666666666666,3,1,0,42.26113367756869,311,1164,0.0,0.0,0,0.9,31.25,0.00011719207781553967,0.8,0.9998828079221844,0.7719753905240111
64,2024-01-15 07:05:00,9f8d9dc0,7,0,7447,8667,0,0,0.0,8,5,18,0.2777777777777778,1.2,2.0,0.6666666666666666,3,2,0,42.21111153616092,324,1182,0.0,0.0,0,0.9,31.2,0.0008076612437983154,0.8,0.9991923387562017,0.7720991585748026
65,2024-01-15 07:06:00,9f8d9dc0,3,0,7515,8801,0,0,0.0,8,7,18,0.3888888888888889,1.4285714285714286,3.0,0.6666666666666666,3,1,0,42.10457404800418,334,1216,0.0,0.0,0,0.9,31.428571428571427,0.0003408703556414044,0.8,0.9996591296443585,0.7697870856680376
66,2024-01-15 07:07:00,9f8d9dc0,5,0,7594,8934,0,0,0.0,8,2,18,0.1111111111111111,2.0,2.0,0.6666666666666666,3,1,0,41.871032201887544,357,1249,0.0,0.0,0,0.9,32.0,0.0005596597268860533,0.8,0.9994403402731139,0.7635182005130207
67,2024-01-15 07:08:00,9f8d9dc0,0,0,7658,9068,0,0,0.0,8,9,18,0.5,1.4444444444444444,3.0,0.6666666666666666,3,1,0,41.785963453785186,367,1270,0.0,0.0,0,0.9,31.444444444444443,0.0,0.8,1.0,0.769127482463126
68,2024-01-15 07:09:00,9f8d9dc0,7,0,7712,9203,0,0,0.0,8,5,18,0.2777777777777778,1.4,2.0,0.6666666666666666,3,2,0,41.68989727479476,370,1262,0.0,0.0,0,0.9,31.4,0.0007606215364555037,0.8,0.9992393784635445,0.7690755459350074
69,2024-01-15 07:10:00,9f8d9dc0,3,0,7769,9337,0,0,0.0,8,9,18,0.5,1.3333333333333333,3.0,0.6666666666666666,3,2,0,41.55810799161569,404,1306,0.0,0.0,0,0.9,31.333333333333332,0.0003213023455071222,0.8,0.9996786976544929,0.7696543617116952
70,2024-01-15 07:11:00,9f8d9dc0,4,0,7824,9470,0,0,0.0,8,7,18,0.3888888888888889,1.7142857142857142,4.0,0.6666666666666666,3,2,0,41.4954394924452,406,1318,0.0,0.0,0,0.9,31.714285714285715,0.00042238648363252375,0.8,0.9995776135163674,0.7656790672485804
71,2024-01-15 07:12:00,9f8d9dc0,5,0,7876,9603,0,0,0.0,8,6,18,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,3,1,0,41.39456936152735,399,1355,0.0,0.0,0,0.9,31.333333333333332,0.0005206706237634072,0.8,0.9994793293762366,0.769247537140216
72,2024-01-15 07:13:00,9f8d9dc0,4,0,7918,9736,0,0,0.0,8,8,18,0.4444444444444444,1.25,2.0,0.6666666666666666,3,2,0,41.36542758664223,380,1360,0.0,0.0,0,0.9,31.25,0.0004108463434675431,0.8,0.9995891536565324,0.7700665166358974
73,2024-01-15 07:14:00,9f8d9dc0,4,0,7970,9869,0,0,0.0,8,8,18,0.4444444444444444,1.75,3.0,0.6666666666666666,3,2,0,41.272640299488664,388,1383,0.0,0.0,0,0.9,31.75,0.0004053095551727632,0.8,0.9995946904448272,0.7648831567769082
74,2024-01-15 07:15:00,9f8d9dc0,4,0,8030,10002,0,0,0.0,8,8,18,0.4444444444444444,1.625,3.0,0.6666666666666666,3,2,0,41.109933571381134,405,1409,0.0,0.0,0,0.9,31.625,0.0003999200159968006,0.8,0.9996000799840032,0.7658098991363635
75,2024-01-15 07:16:00,9f8d9dc0,4,0,8082,10135,0,0,0.0,8,8,18,0.4444444444444444,1.5,3.0,0.6666666666666666,3,2,0,41.03291731723529,405,1424,0.0,0.0,0,0.9,31.5,0.0003946719289590528,0.8,0.999605328071041,0.7669079658628869
76,2024-01-15 07:17:00,9f8d9dc0,4,0,8135,10268,0,0,0.0,8,8,18,0.4444444444444444,1.875,4.0,0.6666666666666666,3,2,0,40.9461812758052,423,1442,0.0,0.0,0,0.9,31.875,0.00038955979742890534,0.8,0.9996104402025711,0.7629865386326389
77,2024-01-15 07:18:00,9f8d9dc0,4,0,8191,10401,0,0,0.0,8,8,18,0.4444444444444444,1.75,4.0,0.6666666666666666,3,2,0,40.847774904613345,428,1480,0.0,0.0,0,0.9,31.75,0.00038457840592250747,0.8,0.9996154215940775,0.7640417184468576
78,2024-01-15 07:19:00,9f8d9dc0,4,0,8241,10534,0,0,0.0,8,7,18,0.3888888888888889,1.5714285714285714,3.0,0.6666666666666666,3,2,0,40.75880140520338,431,1500,0.0,0.0,0,0.9,31.571428571428573,0.00037972280235428136,0.8,0.9996202771976457,0.7656514279751794
79,2024-01-15 07:20:00,9f8d9dc0,2,0,8287,10667,0,0,0.0,8,11,18,0.6111111111111112,1.7,4.0,0.6666666666666666,3,2,0,40.67299445581335,435,1526,0.0,0.0,0,0.9,31.7,0.00018749414080809974,0.8,0.9998125058591919,0.7642709912553035
80,2024-01-15 07:21:00,9f8d9dc0,8,0,8329,10800,0,0,0.0,8,3,18,0.16666666666666666,1.3333333333333333,2.0,0.6666666666666666,3,2,0,40.58895472586165,437,1539,0.0,0.0,0,0.9,31.333333333333332,0.0007407407407407407,0.8,0.9992592592592593,0.7675482798220937
81,2024-01-15 07:22:00,9f8d9dc0,1,0,8384,10933,0,0,0.0,8,11,18,0.6111111111111112,1.2727272727272727,3.0,0.6666666666666666,3,2,0,40.487623268843514,452,1577,0.0,0.0,0,0.9,31.272727272727273,9.146620323790359e-05,0.8,0.9999085337967621,0.7682113873291192
82,2024-01-15 07:23:00,9f8d9dc0,6,0,8436,11066,0,0,0.0,8,6,18,0.3333333333333333,2.3333333333333335,4.0,0.6666666666666666,3,2,0,40.39411416349497,487,1598,0.0,0.0,0,0.9,32.333333333333336,0.0005422013374299657,0.8,0.99945779866257,0.7572380144586847
83,2024-01-15 07:24:00,9f8d9dc0,4,0,8479,11201,0,0,0.0,8,8,18,0.4444444444444444,1.5,3.0,0.6666666666666666,3,2,0,40.32262529092086,498,1627,0.0,0.0,0,0.9,31.5,0.0003571109722346219,0.8,0.9996428890277653,0.7655024061929477
84,2024-01-15 07:25:00,9f8d9dc0,4,0,8528,11334,0,0,0.0,8,8,18,0.4444444444444444,1.5,2.0,0.6666666666666666,3,2,0,40.23491861244251,513,1645,0.0,0.0,0,0.9,31.5,0.0003529204164460914,0.8,0.9996470795835539,0.7653286690583065
85,2024-01-15 07:26:00,9f8d9dc0,6,0,8571,11468,0,0,0.0,8,6,18,0.3333333333333333,1.5,3.0,0.6666666666666666,3,2,0,40.1545509049326,502,1642,0.0,0.0,0,0.9,31.5,0.0005231949773282176,0.8,0.9994768050226718,0.7650998238189339
86,2024-01-15 07:27:00,9f8d9dc0,3,0,8627,11601,0,0,0.0,8,9,18,0.5,1.3333333333333333,2.0,0.6666666666666666,3,2,0,40.038879021096996,513,1666,0.0,0.0,0,0.9,31.333333333333332,0.0002585983966899405,0.8,0.99974140160331,0.7666409853501847
87,2024-01-15 07:28:00,9f8d9dc0,7,0,8651,11734,0,0,0.0,8,5,18,0.2777777777777778,1.4,2.0,0.6666666666666666,3,2,0,40.05125745582808,506,1672,0.0,0.0,0,0.9,31.4,0.0005965570138060337,0.8,0.999403442986194,0.7658638921061338
88,2024-01-15 07:29:00,9f8d9dc0,2,0,8689,11867,0,0,0.0,8,10,18,0.5555555555555556,1.4,3.0,0.6666666666666666,3,2,0,39.99564862760613,535,1695,0.0,0.0,0,0.9,31.4,0.00016853459172495156,0.8,0.999831465408275,0.7659238834185224
89,2024-01-15 07:30:00,9f8d9dc0,7,0,8723,12000,0,0,0.0,8,5,18,0.2777777777777778,1.6,2.0,0.6666666666666666,3,2,0,39.96729328891113,549,1701,0.0,0.0,0,0.9,31.6,0.0005833333333333334,0.8,0.9994166666666666,0.7637012532444889
90,2024-01-15 07:31:00,9f8d9dc0,3,0,8771,12133,0,0,0.0,8,9,18,0.5,1.2222222222222223,2.0,0.6666666666666666,3,2,0,39.85847041287088,571,1699,0.0,0.0,0,0.9,31.22222222222222,0.00024725954009725544,0.8,0.9997527404599027,0.7673958147874805
91,2024-01-15 07:32:00,9f8d9dc0,5,0,8807,12268,0,0,0.0,8,7,18,0.3888888888888889,1.5714285714285714,2.0,0.6666666666666666,3,2,0,39.81530373803589,572,1706,0.0,0.0,0,0.9,31.571428571428573,0.00040756439517443757,0.8,0.9995924356048256,0.7637532960037163
92,2024-01-15 07:33:00,9f8d9dc0,4,0,8840,12401,0,0,0.0,8,8,18,0.4444444444444444,1.5,3.0,0.6666666666666666,3,2,0,39.76689451102574,575,1722,0.0,0.0,0,0.9,31.5,0.00032255463269091205,0.8,0.9996774453673091,0.7644047671689751
93,2024-01-15 07:34:00,9f8d9dc0,4,0,8852,12534,0,0,0.0,8,8,18,0.4444444444444444,1.875,4.0,0.6666666666666666,3,2,0,39.820018983944266,558,1717,0.0,0.0,0,0.9,31.875,0.00031913196106590075,0.8,0.9996808680389341,0.7607623851834622
94,2024-01-15 07:35:00,9f8d9dc0,4,0,8883,12668,0,0,0.0,8,8,18,0.4444444444444444,1.75,3.0,0.6666666666666666,3,2,0,39.7550470657587,556,1723,0.0,0.0,0,0.9,31.75,0.00031575623618566466,0.8,0.9996842437638144,0.7618837916370431
95,2024-01-15 07:36:00,9f8d9dc0,7,0,8901,12801,0,0,0.0,8,5,18,0.2777777777777778,1.2,2.0,0.6666666666666666,3,2,0,39.78626949254221,548,1700,0.0,0.0,0,0.9,31.2,0.0005468322787282243,0.8,0.9994531677212718,0.7673538060735932
96,2024-01-15 07:37:00,9f8d9dc0,1,0,8937,12934,0,0,0.0,8,11,18,0.6111111111111112,1.4545454545454546,3.0,0.6666666666666666,3,2,0,39.713898916095616,547,1714,0.0,0.0,0,0.9,31.454545454545453,7.731560228854182e-05,0.8,0.9999226843977115,0.7648514170458213
97,2024-01-15 07:38:00,9f8d9dc0,9,0,8978,13068,0,0,0.0,8,3,18,0.16666666666666666,1.6666666666666667,2.0,0.6666666666666666,3,2,0,39.677689532073586,542,1735,0.0,0.0,0,0.9,31.666666666666668,0.0006887052341597796,0.8,0.9993112947658402,0.7624132303038166
98,2024-01-15 07:39:00,9f8d9dc0,1,0,9016,13201,0,0,0.0,8,11,18,0.6111111111111112,1.3636363636363635,3.0,0.6666666666666666,3,2,0,39.61291989599243,551,1743,0.0,0.0,0,0.9,31.363636363636363,7.575183698204681e-05,0.8,0.999924248163018,0.7655591754208284
99,2024-01-15 07:40:00,9f8d9dc0,10,0,9026,13334,0,0,0.0,8,2,18,0.1111111111111111,1.5,2.0,0.6666666666666666,3,2,0,39.657859133420146,549,1735,0.0,0.0,0,0.9,31.5,0.0007499625018749063,0.8,0.9992500374981251,0.7640157332660904
100,2024-01-15 07:41:00,9f8d9dc0,1,0,9072,13467,0,0,0.0,8,11,18,0.6111111111111112,1.0909090909090908,2.0,0.6666666666666666,3,2,0,39.54062833065885,575,1757,0.0,0.0,0,0.9,31.09090909090909,7.425558773297691e-05,0.8,0.999925744412267,0.7681424635171337
101,2024-01-15 07:42:00,9f8d9dc0,8,0,9110,13600,0,0,0.0,8,4,18,0.2222222222222222,1.75,2.0,0.6666666666666666,3,2,0,39.433340933056,564,1772,0.0,0.0,0,0.9,31.75,0.000588235294117647,0.8,0.9994117647058823,0.761131387748465
102,2024-01-15 07:43:00,9f8d9dc0,2,0,9141,13733,0,0,0.0,8,10,18,0.5555555555555556,1.4,3.0,0.6666666666666666,3,2,0,39.361253268104754,561,1791,0.0,0.0,0,0.9,31.4,0.0001456346027816209,0.8,0.9998543653972184,0.7646642526950969
