step,timestamp,simulation_id,cars_quit_waiting,cars_zero_battery,vehicles_on_road,vehicles_entered,vehicles_exited,vehicles_stranded,completion_rate,total_charging,total_queued,total_waiting_spots,queue_occupancy_rate,avg_wait_time_minutes,max_wait_time_minutes,charging_utilization,num_stations,stations_over_capacity,stations_with_abandonments,avg_soc_percent,critical_battery_count,low_battery_count,throughput_vehicles_per_hour,avg_trip_duration_minutes,energy_consumption_total_kwh,charging_efficiency,station_turnaround_time,abandonment_rate,estimated_revenue,service_level,customer_satisfaction_score
82,2024-01-15 07:23:00,89b62ac4,5,0,1689,2173,0,0,0.0,8,6,18,0.3333333333333333,1.3333333333333333,3.0,0.6666666666666666,3,1,0,41.232019154427356,96,293,0.0,0.0,0,0.9,31.333333333333332,0.002300966405890474,0.8,0.9976990335941095,0.7682103184131652
83,2024-01-15 07:24:00,89b62ac4,4,0,1715,2211,0,0,0.0,8,8,18,0.4444444444444444,1.25,2.0,0.6666666666666666,3,2,0,41.19939579913397,100,303,0.0,0.0,0,0.9,31.25,0.0018091361374943465,0.8,0.9981908638625057,0.7691751371432701
84,2024-01-15 07:25:00,89b62ac4,4,0,1728,2240,0,0,0.0,8,8,18,0.4444444444444444,1.625,3.0,0.6666666666666666,3,2,0,41.12370917122361,98,302,0.0,0.0,0,0.9,31.625,0.0017857142857142857,0.8,0.9982142857142857,0.7652831326281615
85,2024-01-15 07:26:00,89b62ac4,6,0,1741,2271,0,0,0.0,8,6,18,0.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,3,2,0,41.125936153827226,95,302,0.0,0.0,0,0.9,31.333333333333332,0.002642007926023778,0.8,0.9973579920739762,0.7678617358039117
86,2024-01-15 07:27:00,89b62ac4,4,0,1751,2300,0,0,0.0,8,8,18,0.4444444444444444,1.25,2.0,0.6666666666666666,3,2,0,41.0142882838413,99,310,0.0,0.0,0,0.9,31.25,0.0017391304347826088,0.8,0.9982608695652174,0.7688329243937696
87,2024-01-15 07:28:00,89b62ac4,3,0,1761,2332,0,0,0.0,8,6,18,0.3333333333333333,2.0,3.0,0.6666666666666666,3,1,0,41.12910145142063,94,306,0.0,0.0,0,0.9,32.0,0.001286449399656947,0.8,0.9987135506003431,0.7617436231429785
88,2024-01-15 07:29:00,89b62ac4,3,0,1780,2367,0,0,0.0,8,9,18,0.5,1.6666666666666667,4.0,0.6666666666666666,3,2,0,41.09114470150571,101,315,0.0,0.0,0,0.9,31.666666666666668,0.0012674271229404308,0.8,0.9987325728770595,0.7650086518871686
89,2024-01-15 07:30:00,89b62ac4,6,0,1793,2398,0,0,0.0,8,6,18,0.3333333333333333,1.6666666666666667,3.0,0.6666666666666666,3,2,0,41.05552218504843,99,315,0.0,0.0,0,0.9,31.666666666666668,0.0025020850708924102,0.8,0.9974979149291076,0.7644435436750733
90,2024-01-15 07:31:00,89b62ac4,4,0,1813,2433,0,0,0.0,8,4,18,0.2222222222222222,2.0,3.0,0.6666666666666666,3,0,0,40.96879380755142,100,324,0.0,0.0,0,0.9,32.0,0.0016440608302507192,0.8,0.9983559391697493,0.7612799632830026
91,2024-01-15 07:32:00,89b62ac4,3,0,1819,2462,0,0,0.0,8,7,18,0.3888888888888889,1.1428571428571428,2.0,0.6666666666666666,3,1,0,40.911022110718505,92,315,0.0,0.0,0,0.9,31.142857142857142,0.0012185215272136475,0.8,0.9987814784727863,0.7699060641819802
92,2024-01-15 07:33:00,89b62ac4,3,0,1835,2490,0,0,0.0,8,9,18,0.5,1.4444444444444444,2.0,0.6666666666666666,3,2,0,40.689520737881544,101,326,0.0,0.0,0,0.9,31.444444444444443,0.0012048192771084338,0.8,0.9987951807228915,0.7664526693204754
93,2024-01-15 07:34:00,89b62ac4,6,0,1840,2517,0,0,0.0,8,6,18,0.3333333333333333,1.5,2.0,0.6666666666666666,3,2,0,40.600223208966966,102,334,0.0,0.0,0,0.9,31.5,0.0023837902264600714,0.8,0.9976162097735399,0.7652469303273499
94,2024-01-15 07:35:00,89b62ac4,4,0,1852,2550,0,0,0.0,8,7,18,0.3888888888888889,1.1428571428571428,2.0,0.6666666666666666,3,2,0,40.579513100298215,94,329,0.0,0.0,0,0.9,31.142857142857142,0.001568627450980392,0.8,0.9984313725490196,0.7691030037916329
95,2024-01-15 07:36:00,89b62ac4,0,0,1868,2582,0,0,0.0,8,11,18,0.6111111111111112,1.7272727272727273,3.0,0.6666666666666666,3,1,0,40.464857375847224,97,334,0.0,0.0,0,0.9,31.727272727272727,0.0,0.8,1.0,0.7636569874789672
96,2024-01-15 07:37:00,89b62ac4,9,0,1878,2609,0,0,0.0,8,3,18,0.16666666666666666,2.0,3.0,0.6666666666666666,3,2,0,40.280946651923635,94,341,0.0,0.0,0,0.9,32.0,0.0034495975469528554,0.8,0.9965504024530472,0.759182054285066
97,2024-01-15 07:38:00,89b62ac4,3,0,1892,2639,0,0,0.0,8,8,18,0.4444444444444444,1.0,1.0,0.6666666666666666,3,1,0,40.0817242789679,97,343,0.0,0.0,0,0.9,31.0,0.0011367942402425162,0.8,0.9988632057597575,0.7697087308618388
98,2024-01-15 07:39:00,89b62ac4,4,0,1911,2676,0,0,0.0,8,8,18,0.4444444444444444,1.5,2.0,0.6666666666666666,3,2,0,40.08438042452196,99,336,0.0,0.0,0,0.9,31.5,0.0014947683109118087,0.8,0.9985052316890882,0.7645708535246792
99,2024-01-15 07:40:00,89b62ac4,5,0,1918,2702,0,0,0.0,8,5,18,0.2777777777777778,1.8,3.0,0.6666666666666666,3,1,0,39.968306407917105,110,334,0.0,0.0,0,0.9,31.8,0.001850481125092524,0.8,0.9981495188749074,0.7611964203657972
100,2024-01-15 07:41:00,89b62ac4,3,0,1927,2729,0,0,0.0,8,6,18,0.3333333333333333,1.5,3.0,0.6666666666666666,3,1,0,39.7532539075111,117,342,0.0,0.0,0,0.9,31.5,0.0010993037742762918,0.8,0.9989006962257237,0.7640667863053118
101,2024-01-15 07:42:00,89b62ac4,4,0,1932,2756,0,0,0.0,8,5,18,0.2777777777777778,1.6,3.0,0.6666666666666666,3,1,0,39.649684436645195,110,352,0.0,0.0,0,0.9,31.6,0.001451378809869376,0.8,0.9985486211901307,0.7627188173493427
102,2024-01-15 07:43:00,89b62ac4,3,0,1939,2785,0,0,0.0,8,9,18,0.5,1.3333333333333333,3.0,0.6666666666666666,3,2,0,39.62631040633609,113,352,0.0,0.0,0,0.9,31.333333333333332,0.0010771992818671453,0.8,0.9989228007181329,0.765488407766592
103,2024-01-15 07:44:00,89b62ac4,4,0,1954,2816,0,0,0.0,8,8,18,0.4444444444444444,1.625,2.0,0.6666666666666666,3,2,0,39.476802473691365,121,373,0.0,0.0,0,0.9,31.625,0.0014204545454545455,0.8,0.9985795454545454,0.7621354231292008
104,2024-01-15 07:45:00,89b62ac4,6,0,1970,2852,0,0,0.0,9,6,18,0.3333333333333333,1.5,3.0,0.75,3,2,0,39.49689984584197,117,381,0.0,0.0,0,0.9,31.5,0.0021037868162692847,0.8999999999999999,0.9978962131837307,0.7631522849651763
105,2024-01-15 07:46:00,89b62ac4,2,0,1983,2882,0,0,0.0,9,10,18,0.5555555555555556,1.6,4.0,0.75,3,2,0,39.39004492148319,120,384,0.0,0.0,0,0.9,31.6,0.0006939625260235947,0.8999999999999999,0.9993060374739764,0.762502504832557
106,2024-01-15 07:47:00,89b62ac4,7,0,1997,2916,0,0,0.0,9,5,18,0.2777777777777778,2.0,3.0,0.75,3,2,0,39.347771510867524,124,390,0.0,0.0,0,0.9,32.0,0.0024005486968449933,0.8999999999999999,0.997599451303155,0.7577353235429971
107,2024-01-15 07:48:00,89b62ac4,2,0,2015,2961,0,0,0.0,9,10,18,0.5555555555555556,1.6,4.0,0.75,3,2,0,39.56613533411081,114,397,0.0,0.0,0,0.9,31.6,0.0006754474839581223,0.8999999999999999,0.9993245525160419,0.7628620916746384
108,2024-01-15 07:49:00,89b62ac4,6,0,2019,2991,0,0,0.0,9,6,18,0.3333333333333333,1.8333333333333333,3.0,0.75,3,2,0,39.53938439101958,105,391,0.0,0.0,0,0.9,31.833333333333332,0.0020060180541624875,0.8999999999999999,0.9979939819458375,0.759943028227041
109,2024-01-15 07:50:00,89b62ac4,4,0,2037,3024,0,0,0.0,9,7,18,0.3888888888888889,1.5714285714285714,3.0,0.75,3,1,0,39.32430644915693,114,404,0.0,0.0,0,0.9,31.571428571428573,0.0013227513227513227,0.8999999999999999,0.9986772486772487,0.7624052266549276
